Coptic,English
ⲉⲣⲉⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ⲧⲁⲟⲟⲩ ⲉϩⲣⲁⲓ ⲉϫⲱⲕ ⲙⲡⲉϭⲣⲱⲱϩ ⲡⲉϩⲕⲟ ⲁⲩⲱ ⲡϥⲱⲧⲉ ⲉⲃⲟⲗ ⲉϫⲛϩⲱⲃ ⲛⲓⲙ ⲉⲧⲕⲛⲁ ϩⲓⲧⲟⲟⲧⲕ ⲉϫⲱϥ ⲛⲛⲉⲧⲕⲛⲁⲁⲩ ϣⲁⲛⲧϥ ϥⲟⲧⲉ ⲉⲃⲟⲗ ⲁⲩⲱ ⲛϥⲧⲁⲕⲟⲕ ⲛⲧⲉⲩⲛⲟⲩ ⲉⲧⲣⲉⲛⲉⲕϩⲃⲏⲩⲉ ⲉⲧϩⲟⲟⲩ . . . . ⲁⲕⲕⲁⲁⲧ ⲛⲥⲱⲕ,"The Lord send upon thee want, and famine, and consumption of all things on which thou shalt put thy hand, until he shall have utterly destroyed thee, and until he shall have consumed thee quickly because of thine evil devices, because thou hast forsaken me."
ⲁⲩϩⲱⲛ ⲉⲧⲟⲟⲧⲛ ⲉⲧⲃⲉⲡⲣⲁϣⲉ ϫⲉⲉⲛⲉⲙⲓϣⲉ ⲙⲛⲧⲗⲩⲡⲏ ⲛϩⲏⲧϥ ·,We have been commanded concerning the joy wherein there is no grief if we fight.
ⲁⲡⲥⲱⲧⲏⲣ ⲁⲙⲁϩⲧⲉ,"But the Saviour took hold of their hands, and raised them up, and removed the fear from them, and stablished their hearts for them."
ⲛⲟⲩⲁⲣⲭⲓⲉⲣⲉⲩⲥ ⲅⲁⲣ ⲁⲛ ⲡⲉⲧⲉⲟⲩⲛⲧⲁⲛϥ ⲉⲙⲛϭⲟⲙ ⲙⲙⲟϥ ⲉϣⲡϩⲓⲥⲉ ⲛⲙⲙⲁⲛ ϩⲛⲛⲁⲥⲑⲉⲛⲉⲓⲁ . ⲁⲗⲗⲁ ⲉϥϫⲟⲛⲧ ϩⲛϩⲱⲃ ⲛⲓⲙ ⲛⲧⲉⲛϩⲉ ϣⲁⲧⲛ ⲛⲟⲃⲉ .,"For we don't have a high priest who can't be touched with the feeling of our infirmities, but one who has been in all points tempted like we are, yet without sin."
ⲡⲉⲧⲛⲁⲁⲡⲁⲣⲛⲁ ⲇⲉ ⲙⲙⲟⲓ ⲙⲡⲉⲙⲧⲟ ⲉⲃⲟⲗ ⲛⲛⲉⲣⲱⲙⲉ . ϯⲛⲁⲁⲡⲁⲣⲛⲁ ϩⲱ ⲙⲙⲟϥ ⲙⲡⲉⲙⲧⲟ ⲉⲃⲟⲗ ⲙⲡⲁⲉⲓⲱⲧ ⲉⲧϩⲛⲙⲡⲏⲩⲉ .,"But whoever denies me before men, him I will also deny before my Father who is in heaven."
ⲉϣϫⲉ ⲧⲉⲧⲛϫⲓ ϩⲟ ⲇⲉ ⲟⲩⲛⲟⲃⲉ ⲡⲉⲧⲉⲧⲛⲉⲓⲣⲉ ⲙⲙⲟϥ ⲉⲩϫⲡⲓⲟ ⲙⲙⲱⲧⲛ ⲉⲃⲟⲗ ϩⲓⲧⲙⲡⲛⲟⲙⲟⲥ ϩⲱⲥ ⲡⲁⲣⲁⲃⲁⲧⲏⲥ .,"But if you show partiality, you commit sin, being convicted by the law as transgressors."
ⲉⲛⲕⲁⲧⲁ ⲧϩⲉ ⲁⲛ ⲉⲛⲧⲁⲛϩⲉⲗⲡⲓⲍⲉ . ⲁⲗⲗⲁ ⲁⲩⲧⲁⲁⲩ ⲛϣⲟⲣⲡ ⲙⲡϫⲟⲉⲓⲥ . ⲁⲩⲱ ⲛⲁⲛ ϩⲓⲧⲙⲡⲟⲩⲱϣ ⲙⲡⲛⲟⲩⲧⲉ .,"This was not as we had hoped, but first they gave their own selves to the Lord, and to us through the will of God."
ⲁⲓⲟⲩⲱϣⲧ ⲛⲁⲩ ·,"and made obeisance unto them,"
ϯⲛⲏⲩ ⲉϩⲟⲩⲛ ϩⲛⲧⲉⲕϭⲟⲙ ⲡϫⲟⲉⲓⲥ ⲡⲛⲟⲩⲧⲉ ϯⲛⲁⲣ ⲛⲧⲉⲕⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ⲙⲁⲩⲁⲁⲕ,"I will go on in the might of the Lord: O Lord, I will make mention of thy righteousness only."
ⲁϥⲇⲱⲣⲓⲍⲉ ⲙⲙⲟϥ ⲉϩⲟⲩⲛ ⲉⲡⲙⲟⲛⲁⲥⲧⲏⲣⲓⲟⲛ ⲙⲡϩⲁⲅⲓⲟⲥ ⲙⲉⲣⲕⲟⲩⲣⲓⲟⲥ ⲙⲡⲧⲟⲟⲩ ⲛⲧⲡⲟⲗⲓⲥ ⲧⲃⲱ ⲉⲧⲃⲉⲡⲟⲩϫⲁⲓ ⲛⲧⲉϥⲯⲩⲭⲏ ⲉⲧⲣⲉⲩⲱϣ ⲛϩⲏⲧϥ ⲉⲡⲣⲁⲛ ⲙⲡϩⲁⲅⲓⲟⲥ ⲓⲱϩⲁⲛⲛⲏⲥ ⲙⲛⲡⲡⲉⲧⲟⲩⲁⲁⲃ ⲁⲡⲁ ⲡⲁϩⲱⲙⲱ ϫⲉⲕⲁⲥ ⲉⲣⲉⲡϩⲁⲅⲓⲟⲥ ⲙⲉⲣⲕⲟⲩⲣⲓⲟⲥ ⲡⲉⲥⲧⲣⲁϯⲗⲁⲧⲏⲥ ⲁⲩⲱ ⲡⲙⲁⲣⲧⲩⲣⲟⲥ ⲛϫⲱⲱⲣⲉ ⲙⲛⲡϩⲁⲅⲓⲟⲥ ⲓⲱⲥ ⲡⲃⲁⲡⲧⲓⲥⲧⲏⲥ ⲁⲩⲱ ⲡⲉⲡⲣⲟⲇⲣⲟⲙⲟⲥ ⲙⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲙⲛⲡϩⲁⲅⲓⲟⲥ ⲁⲡⲁ ⲡⲁϩⲟⲙⲱ ⲡⲁⲣⲭⲏⲙⲁⲛⲧⲣⲓⲧⲏⲥ ⲛⲁⲡⲁⲣⲁⲕⲁⲗⲉⲓ ⲙⲡⲭⲣⲓⲥⲧⲟⲥ ⲉϩⲣⲁⲓ ⲉϫⲱϥ,"He presented it to the monastery of the Holy Macarius of the mountain of the city, Tbow, for the salvation of his soul in order for them to read in it the name of the Holy John, and the Holy Apa Pahmon so that the Holy Macarius, the soldier and courageous martyr and the Holy John the Baptist, the forerunner of Christ and the Holy Apa Pahmon, the Archimandrite will intercede to Christ for him."
ϫⲉⲉⲣⲉⲧⲁⲟⲩⲛⲁⲙ ⲥⲙⲟⲩ ⲉⲣⲟⲕ ⲛⲧⲁⲧⲙⲙⲕⲁϩ ⲛϩⲏⲧ ⲡϫⲟⲉⲓⲥ ⲡⲁⲛⲟⲩⲧⲉ ϯⲛⲁⲉⲝⲟⲙⲟⲗⲟⲅⲉⲓ ⲛⲁⲕ ϣⲁⲉⲛⲉϩ,"that my glory may sing praise to thee, and I may not be pierced with sorrow. O Lord my God, I will give thanks to thee for ever."
ⲛⲁⲓ ϭⲉ ⲁⲩϯ ⲡⲉⲩⲟⲓ ⲉⲫⲓⲗⲓⲡⲡⲟⲥ ⲡⲉⲃⲟⲗ ϩⲛⲃⲏⲇⲥⲁⲓⲇⲁ ⲛⲧⲅⲁⲗⲓⲗⲁⲓⲁ ⲁⲩⲱ ⲁⲩⲥⲉⲡⲥⲱⲡϥ ⲉⲩϫⲱ ⲙⲙⲟⲥ ϫⲉⲡϫⲟⲉⲓⲥ ⲧⲛⲟⲩⲱϣ ⲉⲛⲁⲩ ⲉⲓⲏⲥⲟⲩⲥ .,"These, therefore, came to Philip, who was from Bethsaida of Galilee, and asked him, saying, 'Sir, we want to see Jesus.'"
ⲉⲧⲉⲧⲛϣⲁⲛⲕⲉⲧⲧⲏⲩⲧⲛ ⲉⲣⲟϥ ϩⲙⲡⲉⲧⲛϩⲏⲧ ⲧⲏⲣϥ ⲁⲩⲱ ϩⲛⲧⲉⲧⲛⲯⲩⲭⲏ ⲧⲏⲣⲥ ⲉⲉⲓⲣⲉ ⲛⲧⲙⲛⲧⲙⲉ ⲙⲡⲉϥⲙⲧⲟ ⲉⲃⲟⲗ ⲛⲧⲟϥ ϩⲱⲱϥ ϥⲛⲁⲕⲟⲧϥ ⲉⲣⲱⲧⲛ ⲁⲩⲱ ⲧⲉⲧⲛⲁⲛⲁⲩ ⲉⲛⲉⲧⲉϥⲛⲁⲁⲁⲩ ⲛⲙⲙⲏⲧⲛ ⲛⲧⲉⲧⲛⲉⲝⲟⲙⲟⲗⲟⲅⲉⲓ ⲛⲁϥ ϩⲛⲧⲉⲧⲛⲧⲁⲡⲣⲟ ⲧⲏⲣⲥ ⲛⲧⲉⲧⲛⲥⲙⲟⲩ ⲉⲡϫⲟⲉⲓⲥ ⲛⲧⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ⲛⲧⲉⲧⲛϫⲓⲥⲉ ⲙⲡⲣⲣⲟ ⲛⲛⲁⲓⲱⲛ ⲁⲛⲟⲕ ϩⲱ ϩⲙⲡⲕⲁϩ ⲛⲧⲁⲁⲓⲭⲙⲁⲗⲱⲥⲓⲁ ϯⲛⲁⲉⲝⲟⲙⲟⲗⲟⲅⲉⲓ ⲛⲁϥ ⲧⲁⲟⲩⲱⲛϩ ⲉⲃⲟⲗ ⲛⲧⲉϥϭⲟⲙ ⲙⲛⲧⲉϥⲙⲛⲧⲛⲟϭ ⲛϩⲉⲑⲛⲟⲥ ⲛⲣⲉϥⲣⲛⲟⲃⲉ ⲕⲧⲉⲧⲏⲩⲧⲛ ⲕⲧⲉⲧⲏⲩⲧⲛ ⲛⲣⲉϥⲣⲛⲟⲃⲉ ⲛⲧⲉⲧⲛⲉⲓⲣⲉ ⲛⲧⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ⲙⲡⲉϥⲙⲧⲟ ⲉⲃⲟⲗ ⲛⲓⲙ ⲡⲉⲧⲥⲟⲟⲩⲛ ϫⲉϥⲛⲁϣⲉⲡ ⲧⲏⲩⲧⲛ ⲛϥⲉⲓⲣⲉ ⲛⲟⲩⲛⲁ ⲛⲙⲙⲏⲧⲛ,"If ye turn to him with your whole heart, and with your whole mind, and deal uprightly before him, then will he turn unto you, and will not hide his face from you. Therefore see what he will do with you, and confess him with your whole mouth, and praise the Lord of might, and extol the everlasting King. In the land of my captivity do I praise him, and declare his might and majesty to a sinful nation. O ye sinners, turn and do justice before him: who can tell if he will accept you, and have mercy on you?"
ⲁⲩⲱ ⲛⲧⲟⲕ ⲧⲁϩⲟ ⲉⲣⲁⲧⲟⲩ ⲛⲛⲗⲉⲩⲓⲧⲏⲥ ⲉϩⲣⲁⲓ ⲉϫⲛⲧⲉⲥⲕⲏⲛⲏ ⲙⲡⲙⲛⲧⲣⲉ ⲁⲩⲱ ⲉϩⲣⲁⲓ ⲉϫⲛⲛⲉⲥⲕⲉⲩⲏ ⲧⲏⲣⲟⲩ ⲁⲩⲱ ⲉϩⲣⲁⲓ ⲉϫⲛⲛⲕⲁ ⲛⲓⲙ ⲉⲧϣⲟⲟⲡ ⲛⲁⲥ ⲛⲧⲟⲟⲩ ⲛⲥⲉⲧⲱⲟⲩⲛ ϩⲁⲧⲉⲥⲕⲏⲛⲏ ⲙⲛⲛⲉⲥⲥⲕⲉⲩⲏ ⲧⲏⲣⲟⲩ ⲛⲧⲟⲟⲩ ⲟⲛ ⲛⲥⲉϣⲙϣⲉ ϩⲣⲁⲓ ⲛϩⲏⲧⲥ ⲛⲥⲉϣⲱⲡⲉ ϩⲙⲡⲕⲱⲧⲉ ⲛⲧⲉⲥⲕⲏⲛⲏ,"And do thou set the Levites over the tabernacle of witness, and over all its furniture, and over all things that are in it; and they shall do service in it, and they shall encamp round about the tabernacle."
ⲁⲡⲁ ⲃⲓⲕⲧⲱⲣ ⲇⲉ ⲛⲉϥϣⲟⲟⲡ ϩⲙⲡⲕⲁⲥⲧⲣⲟⲛ :— ⲉⲣⲉⲡϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ ϣⲟⲟⲡ ⲛⲙⲙⲁϥ ·,"And Apa Victor continued to live in the Camp, and the Lord Jesus was with him."
ⲙⲛⲟⲩϩⲙϩⲁⲗ ⲉϥⲛⲁϣⲧ ⲛⲁϫⲓⲥⲃⲱ ϩⲛϩⲉⲛϣⲁϫⲉ ⲉϥϣⲁⲛⲛⲟⲉⲓ ⲟⲛ ⲛϥⲛⲁⲥⲱⲧⲙ ⲁⲛ,"A stubborn servant will not be reproved by words: for even if he understands, still he will not obey."
ⲓⲁⲕⲱⲃ ⲇⲉ ⲁϥⲉⲓ ⲉϩⲣⲁⲓ ⲉⲕⲏⲙⲉ ⲁⲩⲱ ⲁϥⲙⲟⲩ ⲛⲧⲟϥ ⲙⲛⲛⲉⲛⲉⲓⲟⲧⲉ .,"Jacob went down into Egypt, and he died, himself and our fathers,"
ⲧⲉⲛⲟⲩ ϭⲉ ⲛⲁϣⲏⲣⲉ ϯϩⲧⲏⲧⲛ ϫⲉϣⲁⲣⲉⲧⲙⲛⲧⲛⲁ ⲣ ⲟⲩ ⲁⲩⲱ ⲧⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ϫⲉϣⲁⲥⲛⲉϩⲙ ⲛⲓⲙ ⲛⲉⲓϣⲁϫⲉ ⲇⲉ ⲉϥϫⲱ ⲙⲙⲟⲟⲩ ⲁϥϯ ⲙⲡⲉⲡⲛⲉⲩⲙⲁ ϩⲓϫⲙⲡⲉϥⲙⲁⲛⲛⲕⲟⲧⲕ ⲛⲉϥϩⲛϣⲉ ⲧⲁⲓⲟⲩϣⲙⲏⲛⲉ ⲛⲣⲟⲙⲡⲉ ⲁⲩⲱ ⲁⲩⲧⲟⲙⲥϥ ϩⲛⲟⲩⲧⲙⲁⲓⲟ,"Wherefore now, my son, consider what alms doeth, and how righteousness doth deliver. When he had said these things, he gave up the ghost in the bed, being an hundred and eight and fifty years old; and he buried him honourably."
ⲉⲧⲃⲉⲡⲉⲓϣⲏⲣⲉ ⲕⲟⲩⲓ ⲁⲓϣⲗⲏⲗ ϭⲉ ⲉϩⲣⲁⲓ ⲉⲣⲟϥ ⲁⲩⲱ ⲛⲧⲟϥ ⲡϫⲟⲉⲓⲥ ⲁϥϯ ⲛⲁⲓ ⲙⲡⲁⲉⲧⲏⲙⲁ ⲛⲧⲁⲓⲉⲧⲓ ⲙⲙⲟϥ ⲛⲧⲟⲟⲧϥ,For this child I prayed; and the Lord has given me my request that I asked of him.
ⲉⲕⲉⲧⲁⲙⲓⲟ ⲇⲉ ⲛϩⲉⲛⲙⲟⲭⲗⲟⲥ ⲉⲃⲟⲗ ϩⲛϩⲉⲛϣⲉ ⲉⲙⲉⲩⲣϫⲟⲟⲗⲉⲥ ϯⲟⲩ ⲙⲙⲟⲭⲗⲟⲥ ⲉⲡⲉⲥⲧⲩⲗⲟⲥ ⲉⲩⲥⲡⲓⲣ ⲛⲟⲩⲱⲧ ⲛⲧⲉⲥⲕⲏⲛⲏ,"And thou shalt make bars of incorruptible wood; five to one post on one side of the tabernacle,"
ⲛⲧⲉⲣⲉϥϫⲉⲕ ⲡⲉⲓⲣⲁⲥⲙⲟⲥ ⲇⲉ ⲛⲓⲙ ⲉⲃⲟⲗ . ⲁⲡⲇⲓⲁⲃⲟⲗⲟⲥ ⲥⲁϩⲱⲱϥ ⲉⲃⲟⲗ ⲙⲙⲟϥ ϣⲁⲟⲩⲟⲉⲓϣ .,"When the devil had completed every temptation, he departed from him until another time."
ⲙⲡⲉⲗⲁⲁⲩ ⲛⲁⲩ ⲉⲡⲉϥⲥⲟⲛ ⲛϣⲟⲙⲧ ⲛϩⲟⲟⲩ ⲟⲩⲇⲉ ⲙⲡⲉⲗⲁⲁⲩ ⲧⲱⲟⲩⲛ ⲉⲃⲟⲗ ϩⲓⲡⲉϥϭⲗⲟϭ ⲛϣⲟⲙⲧ ⲛϩⲟⲟⲩ ⲛϣⲏⲣⲉ ⲇⲉ ⲧⲏⲣⲟⲩ ⲙⲡⲓⲥⲣⲁⲏⲗ ⲛⲉⲣⲉⲡⲟⲩⲟⲉⲓⲛ ϣⲟⲟⲡ ⲛⲁⲩ ϩⲛϩⲱⲃ ⲛⲓⲙ ⲉⲧⲟⲩⲉⲓⲣⲉ ⲙⲙⲟⲟⲩ,"And for three days no man saw his brother, and no man rose up from his bed for three days: but all the children of Israel had light in all the places where they were."
ⲛⲁⲓⲁⲧϥ ⲙⲡⲣⲱⲙⲉ ⲉⲡⲣⲁⲛ ⲙⲡϫⲟⲉⲓⲥ ⲡⲉ ⲧⲉϥϩⲉⲗⲡⲓⲥ ⲁⲩⲱ ⲉⲙⲡϥϭⲱϣⲧ ⲉϫⲛϩⲉⲛⲡⲉⲧϣⲟⲩⲉⲓⲧ ⲙⲛϩⲉⲛⲙⲁⲛⲓⲁ ⲛϭⲟⲗ,"Blessed is the man whose hope is in the name of the Lord, and who has not regarded vanities and false frenzies."
ⲙⲡⲉⲣⲉⲓⲣⲉ ⲛⲧⲟⲕ ⲛⲧϩⲉ ⲙⲡⲉⲓϣⲁϫⲉ ⲉⲙⲟⲩ ⲟⲩⲧ ⲙⲡⲇⲓⲕⲁⲓⲟⲥ ⲙⲉⲛⲡⲁⲥⲉⲃⲏⲥ ⲛⲧⲉⲡⲇⲓⲕⲁⲓⲟⲥ ϣⲱⲡⲉ ⲛⲧϩⲉ ⲙⲡⲁⲥⲉⲃⲏⲥ ⲙⲡⲱⲣ ⲛⲉⲧⲕⲣⲓⲛⲉ ⲙⲡⲕⲁϩ ⲧⲏⲣϥ ⲙⲡⲉⲣⲉⲓⲣⲉ ⲙⲡⲉⲓϩⲁⲡ,"By no means shalt thou do as this thing so as to destroy the righteous with the wicked, so the righteous shall be as the wicked: by no means. Thou that judgest the whole earth, shalt thou not do right?"
ϣⲁⲣⲉⲟⲩⲣⲱⲙⲉ ⲛⲣⲉϥϭⲱⲛⲧ ⲥⲟⲃⲧⲉ ⲛϩⲉⲛⲙⲓϣⲉ ϣⲁⲣⲉⲡϩⲁⲣϣϩⲏⲧ ⲇⲉ ⲧⲁⲗϭⲉⲏⲛⲕⲟⲟⲩⲉ ⲉⲧⲛⲁϣⲱⲛⲉ ϣⲁⲣⲉⲡϩⲁⲣϣϩⲏⲧ ⲛⲣⲱⲙⲉ ⲱϣⲙ ⲛϩⲉⲛϩⲁⲡ ϣⲁⲣⲉⲡⲁⲥⲉⲃⲏⲥ ⲇⲉ ⲧⲟⲩⲛⲟⲥⲟⲩ ⲛϩⲟⲩⲟ,A passionate man stirs up strife; but he that is slow to anger appeases even a rising one. A man slow to anger will extinguish quarrels; but an ungodly man rather stirs them up.
ⲟⲩⲧⲉ ⲛⲛⲁϩⲣⲛϩⲉⲛⲗⲁⲟⲥ ⲁⲛ ⲉⲩⲟϣ ⲉⲟⲩⲉⲧ ⲡⲉⲩϩⲣⲟⲟⲩ ⲏ ⲉⲟⲩⲉⲧ ⲧⲉⲩⲁⲥⲡⲉ ⲟⲩⲧⲉ ⲉⲩⲛⲁϣⲧ ϩⲛⲧⲉⲩϭⲓⲛϣⲁϫⲉ ⲛⲕⲛⲁϣⲥⲱⲧⲙ ⲁⲛ ⲉⲛⲉⲩϣⲁϫⲉ ⲁⲩⲱ ⲉⲛⲉⲛⲧⲁⲓϫⲟⲟⲩⲕ ϣⲁⲛⲁⲓ ⲛⲧⲉⲓⲙⲓⲛⲉ ⲛⲁⲓ ⲛⲉⲩⲛⲁⲥⲱⲧⲙ ⲛⲥⲱⲕ,"neither to many nations of other speech and other tongues, nor of harsh language, whose words thou wouldest not understand: although if I had sent thee to such, they would have hearkened to thee."
ⲁⲗⲗⲁ ⲉϣⲁⲩⲛⲉϫⲏⲣⲡ ⲛⲃⲣⲣⲉ ⲉϩⲉⲛϩⲱⲧ ⲛⲃⲣⲣⲉ .,"But new wine must be put into fresh wineskins, and both are preserved."
ⲁⲩⲱ ⲡⲉϫⲁϥ ⲛⲃⲉⲛⲓⲁⲙⲉⲓⲛ ϫⲉⲡⲙⲉⲣⲓⲧ ⲛⲧⲟⲟⲧϥ ⲛⲡϫⲟⲉⲓⲥ ϥⲛⲁⲟⲩⲱϩ ϩⲛⲟⲩⲧⲁϫⲣⲟ ⲁⲩⲱ ⲡⲛⲟⲩⲧⲉ ⲛⲁⲣ ϩⲁⲓⲃⲉⲥ ⲉⲃⲟⲗ ⲉϫⲱϥ ϩⲛⲛⲉϩⲟⲟⲩ ⲧⲏⲣⲟⲩ ⲁⲩⲱ ⲁϥⲙⲧⲟⲛ ⲙⲙⲟϥ ϩⲛⲧⲙⲏⲧⲉ ⲛⲛⲉϥⲧⲟⲩⲉⲓⲏ,"And to Benjamin he said, The beloved of the Lord shall dwell in confidence, and God overshadows him always, and he rested between his shoulders."
ⲉⲗⲓⲥⲁⲙⲁ ⲁⲩⲱ ⲉⲡⲓⲇⲁⲉ ⲥⲁⲙⲁⲉ ⲁⲩⲱ ⲉⲗⲓⲫⲁⲇ ⲓⲉⲥⲥⲓⲃⲁⲑ ⲙⲛⲛⲁⲑⲁⲑ ⲉⲗⲓⲙⲁⲁⲛ ⲁⲩⲱ ⲓⲉⲃⲁⲣⲑ ⲉⲏⲥⲟⲩⲥ ⲁⲩⲱ ⲉⲗⲫⲁⲗⲁⲇ ⲛⲁⲕⲉⲇ ⲙⲛⲛⲁⲫⲉⲗ ⲓⲁⲛⲁ ⲙⲛⲑⲁⲗⲁⲓⲁ ⲥⲁⲙⲉⲥ ⲙⲛⲃⲁⲗⲓⲃⲁⲑ ⲙⲛⲉⲗⲓⲫⲁⲗⲁⲑ,"And Elisama, and Elidae, and Eliphalath, Samae, Jessibath, Nathan, Galamaan, Jebaar, Theesus, Eliphalat, Naged, Naphec, Janathan, Leasamys, Baalimath, Eliphaath."
ⲛⲅⲣ ⲡⲙⲉⲉⲩⲉ ⲙⲡⲉⲛⲧⲁϥⲥⲟⲛⲧⲕ ϩⲛⲛⲉϩⲟⲟⲩ ⲛⲧⲉⲕⲙⲛⲧϣⲏⲣⲉ ϣⲏⲙ ⲙⲡⲁⲧⲟⲩⲉⲓ ⲛϭⲓⲛⲉϩⲟⲟⲩ ⲛⲧⲉⲕⲕⲁⲕⲓⲁ ⲛⲧⲉⲛⲣⲙⲡⲟⲟⲩⲉ ⲧⲁϩⲟⲕ ⲉⲕⲛⲁϫⲟⲟⲥ ⲛϩⲏⲧⲟⲩ ϫⲉⲙⲡⲁⲟⲩⲱϣ ϣⲟⲟⲡ ⲁⲛ ⲛϩⲏⲧⲟⲩ,"And remember thy Creator in the days of thy youth, before the days of evil come, and the years overtake thee in which thou shalt say, I have no pleasure in them."
ⲧⲉⲥϩⲓⲙⲉ ⲇⲉ ⲁⲥⲡⲱⲧ ⲉϩⲣⲁⲓ ⲉⲧⲉⲣⲩⲙⲟⲥ ⲉⲩⲙⲁ ⲉⲁⲩⲥⲃⲧⲱⲧϥ ⲛⲁⲥ ⲉⲃⲟⲗ ϩⲓⲧⲙⲡⲛⲟⲩⲧⲉ ϫⲉⲉⲩⲉⲥⲁⲛⲟⲩϣⲥ ⲛϩⲏⲧϥ ⲙⲙⲛⲧⲥⲛⲟⲟⲩⲥ ⲛϣⲉ ⲙⲛⲥⲉⲛϩⲟⲟⲩ .,"The woman fled into the wilderness, where she has a place prepared by God, that there they may nourish her one thousand two hundred sixty days."
ⲁⲩⲱ · ⲛⲉⲥϫⲱ ⲙⲙⲟⲥ ϩⲣⲁⲓ ⲛϩⲏⲧⲥ · ϫⲉⲁⲣⲁ ⲛⲁϣⲏⲣⲉ ⲛⲉ ⲛⲁⲓ ϫⲓⲛⲙⲙⲟⲛ ·,"And she said within herself, 'I wonder can these young men be my sons or not?"
ⲛⲥⲟϭ ⲁⲩⲱ ⲛⲃⲗⲗⲉ . ⲁϣ ⲅⲁⲣ ⲡⲉ ⲡⲛⲟϭ ⲡⲇⲱⲣⲟⲛ ⲡⲉ ϫⲛⲡⲉⲑⲩⲥⲓⲁⲥⲧⲏⲣⲓⲟⲛ ⲡⲉⲧⲧⲃⲃⲟ ⲙⲡⲇⲱⲣⲟⲛ .,"You blind fools! For which is greater, the gift, or the altar that sanctifies the gift?"
ϯⲛⲁϣⲱⲱⲧ ⲛⲁⲕ ⲛⲟⲩⲑⲩⲥⲓⲁ ⲛⲥⲙⲟⲩ,"For he has delivered my soul from death, mine eyes from tears, and my feet from falling."
ⲡⲁⲩⲗⲟⲥ ⲡⲁⲡⲟⲥⲧⲟⲗⲟⲥ ⲙⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲓⲏⲥⲟⲩⲥ ϩⲓⲧⲙⲡⲟⲩⲱϣ ⲙⲡⲛⲟⲩⲧⲉ ⲉϥⲥϩⲁⲓ ⲛⲛⲉⲧⲟⲩⲁⲁⲃ ⲉⲧϣⲟⲟⲡ ϩⲛⲉⲫⲉⲥⲟⲥ . ⲁⲩⲱ ⲙⲡⲓⲥⲧⲟⲥ ⲉⲧϩⲙⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲓⲏⲥⲟⲩⲥ .,"Paul, an apostle of Christ Jesus through the will of God, to the saints who are at Ephesus, and the faithful in Christ Jesus:"
ⲕⲧⲉⲛⲉⲕⲃⲁⲗ ⲉⲃⲟⲗ ⲛⲟⲩⲥϩⲓⲙⲉ ⲛⲥⲁⲓⲏ ⲁⲩⲱ ⲙⲡⲣⲙⲟⲩϣⲧ ⲛⲟⲩⲥⲁ ⲙⲡⲱⲕ ⲁⲛ ⲡⲉ ⲁϩⲁϩ ⲁⲩⲥⲱⲣⲙ ϩⲙⲡⲥⲁ ⲛⲛⲉϩⲓⲟⲙⲉ ⲁⲩⲱ ⲉⲃⲟⲗ ϩⲙⲡⲁⲓ ϣⲁⲣⲉⲟⲩⲙⲛⲧϣⲃⲏⲣⲙⲟⲩϩ ⲛⲧϩⲉ ⲛⲟⲩⲕⲱϩⲧ,"Turn away thine eye from a beautiful woman, and look not upon another's beauty; for many have been deceived by the beauty of a woman; for herewith love is kindled as a fire."
ⲧⲁϭⲣⲟⲟⲙⲡⲉ ⲉⲧⲛⲁⲛⲟⲩⲥ ⲛⲧⲉⲉⲓ ⲛⲧⲟ ⲧⲁϭⲣⲟⲟⲙⲡⲉ ϩⲙⲡⲟⲩⲱϣ ⲛⲧⲉⲧⲡⲉⲧⲣⲁ ϩⲓⲧⲟⲩⲱϥ ⲙⲡⲥⲟⲃⲧ ⲉⲧϩⲓⲃⲟⲗ ⲛⲧⲉⲧⲥⲁⲓⲟ ⲙⲡⲟⲩϩⲟ ⲁⲩⲱ ⲛⲧⲉⲧⲣⲁⲥⲱⲧⲙ ⲉⲡⲟⲩϩⲣⲟⲟⲩ ϫⲉⲡⲟⲩϩⲣⲟⲟⲩ ⲟⲩϩⲣⲟⲟⲩ ⲡⲉ ⲉϥⲛⲟⲧⲙ ⲁⲩⲱ ⲡⲟⲩϩⲟ ⲛⲉⲥⲱϥ ⲛⲁⲓ,"Thou art my dove, in the shelter of the rock, near the wall: shew me thy face, and cause me to hear thy voice; for thy voice is sweet, and thy countenance is beautiful."
